job_id,machine,job_type,priority,arrival_hour,arrival_hour_of_day,service_start_hour,finish_hour,wait_hours,service_hours,total_time_hours
6253,Wenzel WGT400,normalbit,3,1587.1398128486812,3,1587.4981569154372,1588.0788487780758,0.35834406675598984,0.5806918626385372,0.9390359293945494
6498,Wenzel WGT400,normalbit,3,1587.532963025957,3,1588.0788487780758,1588.5949691893072,0.5458857521186928,0.5161204112314393,1.0620061633501336
7744,Wenzel WGT400,forstabit,1,1590.0448737513263,6,1590.0448737513263,1590.9101242198205,0.0,0.8652504684941587,0.865250468494196
7648,Wenzel WGT400,forstabit,1,1591.3345754758855,7,1591.3345754758855,1591.6906608479367,0.0,0.3560853720512571,0.3560853720512114
6164,Wenzel WGT400,normalbit,3,1593.4796080361584,9,1593.4796080361584,1594.0269249738485,0.0,0.5473169376900433,0.5473169376900842
6483,Wenzel WGT400,normalbit,3,1593.741416568959,9,1594.0269249738485,1594.464037330357,0.2855084048894696,0.43711235650867397,0.7226207613980478
6139,Wenzel WGT400,forstabit,1,1595.390840540416,11,1595.390840540416,1595.7397194919542,0.0,0.34887895153811216,0.34887895153815407
6315,Wenzel WGT400,forstabit,1,1597.2095769519367,13,1597.2095769519367,1597.927811450052,0.0,0.718234498115488,0.7182344981154074
7144,Wenzel WGT400,normalbit,3,1599.9557288994706,15,1599.9557288994706,1600.6356010459804,0.0,0.6798721465096411,0.6798721465097515
6866,Wenzel WGT400,forstabit,1,1600.6775309176235,16,1600.6775309176235,1601.2041290873622,0.0,0.5265981697386466,0.5265981697386906
6231,Wenzel WGT400,forstabit,1,1602.5277297618352,18,1602.5277297618352,1603.0743434586477,0.0,0.5466136968125784,0.5466136968125284
6401,Wenzel WGT400,forstabit,1,1605.1437060847538,21,1605.1437060847538,1605.7915254199177,0.0,0.6478193351637695,0.6478193351638311
7800,Wenzel WGT400,forstabit,1,1608.0015084040315,0,1608.0015084040315,1608.7477026778897,0.0,0.746194273858251,0.7461942738582366
6491,Wenzel WGT400,frekvensbit,2,1608.229572069139,0,1608.7477026778897,1609.1299132377098,0.5181306087506528,0.38221055982020596,0.9003411685707761
8038,Wenzel WGT400,normalbit,3,1611.0136907791666,3,1611.0136907791666,1611.3471562792888,0.0,0.33346550012220305,0.3334655001222018
5847,Wenzel WGT400,normalbit,3,1611.1717648330084,3,1611.3471562792888,1611.8006693365833,0.1753914462804005,0.4535130572945224,0.6289045035748586
6430,Wenzel WGT400,frekvensbit,2,1611.3963428330092,3,1611.8006693365833,1612.2607910336656,0.4043265035741115,0.4601216970823323,0.8644482006563976
7375,Wenzel WGT400,forstabit,1,1613.4444892354652,5,1613.4444892354652,1614.160685521291,0.0,0.716196285825805,0.7161962858258448
6006,Wenzel WGT400,normalbit,3,1614.4964045045288,6,1614.4964045045288,1614.8196591036713,0.0,0.3232545991424711,0.3232545991425013
7134,Wenzel WGT400,normalbit,3,1614.57928139106,6,1614.8196591036713,1615.24183515129,0.24037771261123453,0.42217604761865535,0.6625537602299119
7109,Wenzel WGT400,normalbit,3,1614.822313202703,6,1615.24183515129,1615.5501996808018,0.419521948586862,0.30836452951179116,0.7278864780987533
7187,Wenzel WGT400,forstabit,1,1615.3199100208567,7,1615.5501996808018,1616.1101336010702,0.23028965994512873,0.5599339202682534,0.7902235802134783
6477,Wenzel WGT400,normalbit,3,1615.6049502378276,7,1616.1101336010702,1616.4863798649326,0.5051833632426224,0.3762462638624297,0.8814296271050353
7336,Wenzel WGT400,normalbit,3,1615.5383449447563,7,1616.4863798649326,1616.9073443376878,0.9480349201762692,0.42096447275528687,1.3689993929315278
6081,Wenzel WGT400,normalbit,3,1616.7867708056158,8,1616.9073443376878,1617.5355981155121,0.12057353207205779,0.6282537778243299,0.7488273098963418
7862,Wenzel WGT400,forstabit,1,1617.215750821183,9,1617.5355981155121,1618.0458598798327,0.31984729432906533,0.510261764320568,0.8301090586496684
7500,Wenzel WGT400,normalbit,3,1617.8504340167335,9,1618.0458598798327,1618.4895037767353,0.19542586309921717,0.4436438969025735,0.6390697600018029
6423,Wenzel WGT400,normalbit,3,1618.09232029198,10,1618.4895037767353,1619.1603978701369,0.39718348475526,0.6708940934014713,1.0680775781568173
7555,Wenzel WGT400,normalbit,3,1616.6742084468412,8,1619.1603978701369,1619.627728735772,2.4861894232956274,0.4673308656352314,2.953520288930804
6154,Wenzel WGT400,normalbit,3,1619.6230512252098,11,1619.627728735772,1620.151087193145,0.004677510562260068,0.5233584573729491,0.5280359679352387
6510,Wenzel WGT400,frekvensbit,2,1619.855013007979,11,1620.151087193145,1620.4229342850242,0.296074185165935,0.27184709187917144,0.5679212770451159
6881,Wenzel WGT400,normalbit,3,1619.613564393482,11,1620.4229342850242,1620.889060994199,0.8093698915422465,0.46612670917491267,1.2754966007171333
7792,Wenzel WGT400,normalbit,3,1620.1038701413167,12,1620.889060994199,1621.4424682197339,0.7851908528823515,0.5534072255347616,1.3385980784171352
7836,Wenzel WGT400,normalbit,3,1618.4887958300405,10,1621.4424682197339,1621.9576965590015,2.953672389693338,0.5152283392676669,3.468900728960989
5892,Wenzel WGT400,forstabit,1,1621.9115637089953,13,1621.9576965590015,1622.2889612374586,0.046132850006188164,0.3312646784571428,0.37739752846323427
6554,Wenzel WGT400,normalbit,3,1622.0792657981556,14,1622.2889612374586,1622.9383921304627,0.2096954393030046,0.6494308930040329,0.8591263323071416
8003,Wenzel WGT400,normalbit,3,1619.7142024197829,11,1622.9383921304627,1623.38009030517,3.224189710679866,0.4416981747072541,3.6658878853870647
6188,Wenzel WGT400,forstabit,1,1623.5619729181528,15,1623.5619729181528,1623.9893073536891,0.0,0.42733443553631334,0.42733443553629513
7996,Wenzel WGT400,normalbit,3,1624.3763723632615,16,1624.3763723632615,1625.1291719039857,0.0,0.7527995407242963,0.7527995407242543
7069,Wenzel WGT400,normalbit,3,1625.0655457651062,17,1625.1291719039857,1625.5319778494597,0.0636261388794992,0.4028059454741374,0.4664320843535279
6823,Wenzel WGT400,normalbit,3,1625.6538411581926,17,1625.6538411581926,1626.1482749891368,0.0,0.49443383094425747,0.49443383094421733
6664,Wenzel WGT400,forstabit,1,1626.6280800396864,18,1626.6280800396864,1627.2446221566508,0.0,0.6165421169644536,0.6165421169644105
6156,Wenzel WGT400,forstabit,1,1627.3250224956373,19,1627.3250224956373,1627.8826741803343,0.0,0.5576516846971084,0.5576516846970208
6945,Wenzel WGT400,frekvensbit,2,1631.9473728547605,23,1631.9473728547605,1632.4011772051822,0.0,0.4538043504216999,0.45380435042170575
6969,Wenzel WGT400,normalbit,3,1632.4339487691502,0,1632.4339487691502,1632.6718271515804,0.0,0.23787838243021506,0.23787838243015358
7472,Wenzel WGT400,normalbit,3,1632.6085199307247,0,1632.6718271515804,1633.048782804425,0.06330722085567686,0.3769556528444614,0.44026287370024875
6019,Wenzel WGT400,frekvensbit,2,1632.7593595761052,0,1633.048782804425,1633.6840897256839,0.2894232283197198,0.6353069212589106,0.924730149578636
6005,Wenzel WGT400,normalbit,3,1633.6760596253016,1,1633.6840897256839,1634.11883658071,0.008030100382256933,0.43474685502600235,0.4427769554083625
6831,Wenzel WGT400,forstabit,1,1634.8011664973103,2,1634.8011664973103,1635.2523561462276,0.0,0.45118964891732405,0.45118964891730684
7466,Wenzel WGT400,normalbit,3,1634.8560691350933,2,1635.2523561462276,1635.6024449329923,0.3962870111342909,0.3500887867646453,0.7463757978989634
8117,Wenzel WGT400,forstabit,1,1635.604490494382,3,1635.604490494382,1636.2811624170206,0.0,0.6766719226385729,0.6766719226386613
5970,Wenzel WGT400,normalbit,3,1636.4415188357502,4,1636.4415188357502,1637.0340997179408,0.0,0.5925808821904485,0.5925808821905321
5820,Wenzel WGT400,forstabit,1,1636.8868711116543,4,1637.0340997179408,1637.7123987184777,0.1472286062864896,0.6782990005369101,0.8255276068234707
6260,Wenzel WGT400,normalbit,3,1638.3986236723856,6,1638.3986236723856,1638.969664952246,0.0,0.5710412798602091,0.5710412798603102
7005,Wenzel WGT400,normalbit,3,1638.8900251737211,6,1638.969664952246,1639.4751363827763,0.0796397785247791,0.5054714305305172,0.5851112090551851
6711,Wenzel WGT400,forstabit,1,1639.3866285875768,7,1639.4751363827763,1640.0470688175656,0.08850779519957541,0.5719324347893457,0.6604402299888079
7693,Wenzel WGT400,forstabit,1,1639.8062004832477,7,1640.0470688175656,1640.5785552331472,0.24086833431783816,0.531486415581564,0.7723547498994776
6183,Wenzel WGT400,normalbit,3,1639.7861035605874,7,1640.5785552331472,1640.879947829405,0.7924516725597641,0.3013925962577122,1.09384426881752
6787,Wenzel WGT400,normalbit,3,1642.7060792066898,10,1642.7060792066898,1643.3515897183088,0.0,0.6455105116189619,0.6455105116190225
7591,Wenzel WGT400,normalbit,3,1642.9117962095777,10,1643.3515897183088,1643.7130315953668,0.4397935087310998,0.3614418770580866,0.8012353857891412
7480,Wenzel WGT400,normalbit,3,1643.8238873827445,11,1643.8238873827445,1644.2009433297367,0.0,0.3770559469921594,0.37705594699218636
7870,Wenzel WGT400,normalbit,3,1646.7373884059652,14,1646.7373884059652,1647.224411425797,0.0,0.48702301983167,0.4870230198316676
6943,Wenzel WGT400,normalbit,3,1647.1619352552136,15,1647.224411425797,1647.6886668279235,0.06247617058329524,0.4642554021264861,0.5267315727098776
6153,Wenzel WGT400,normalbit,3,1648.2931525877514,16,1648.2931525877514,1648.9264610868433,0.0,0.6333084990920921,0.6333084990919815
5855,Wenzel WGT400,forstabit,1,1649.7100052917667,17,1649.7100052917667,1650.1067021943668,0.0,0.39669690259999624,0.39669690260006973
7406,Wenzel WGT400,normalbit,3,1650.3432612763743,18,1650.3432612763743,1650.7671785468983,0.0,0.42391727052412215,0.4239172705240435
8132,Wenzel WGT400,forstabit,1,1650.3510068369687,18,1650.7671785468983,1651.261987127743,0.41617170992958563,0.49480858084463464,0.9109802907742051
7128,Wenzel WGT400,normalbit,3,1652.6592308506274,20,1652.6592308506274,1653.1845508452122,0.0,0.5253199945847817,0.5253199945848337
6905,Wenzel WGT400,normalbit,3,1655.401476081684,23,1655.401476081684,1655.7456575122142,0.0,0.34418143053020545,0.3441814305301705
6058,Wenzel WGT400,normalbit,3,1655.4490075251715,23,1655.7456575122142,1656.0310087647395,0.296649987042656,0.2853512525253473,0.5820012395679441
6822,Wenzel WGT400,normalbit,3,1657.515954487623,1,1657.515954487623,1657.9694590661195,0.0,0.4535045784964745,0.45350457849644954
6834,Wenzel WGT400,forstabit,1,1658.0455411757134,2,1658.0455411757134,1658.594244752914,0.0,0.5487035772004658,0.5487035772005129
6393,Wenzel WGT400,normalbit,3,1658.87387082207,2,1658.87387082207,1659.1672192111178,0.0,0.29334838904759003,0.2933483890476509
6207,Wenzel WGT400,normalbit,3,1659.2132674417153,3,1659.2132674417153,1659.5765973697605,0.0,0.36332992804520026,0.363329928045232
7150,Wenzel WGT400,normalbit,3,1660.0276593053438,4,1660.0276593053438,1660.4676336462526,0.0,0.43997434090869636,0.43997434090874776
8154,Wenzel WGT400,normalbit,3,1660.4051772299008,4,1660.4676336462526,1661.1011264633776,0.0624564163517789,0.6334928171250337,0.6959492334767674
6590,Wenzel WGT400,frekvensbit,2,1662.6792167650494,6,1662.6792167650494,1663.40203798857,0.0,0.7228212235207124,0.7228212235206684
6374,Wenzel WGT400,normalbit,3,1664.0078779963255,8,1664.0078779963255,1664.379805849894,0.0,0.3719278535685131,0.3719278535684225
6972,Wenzel WGT400,normalbit,3,1665.6496259372648,9,1665.6496259372648,1666.1260794656514,0.0,0.4764535283866175,0.476453528386628
6031,Wenzel WGT400,normalbit,3,1666.9407082831162,10,1666.9407082831162,1667.3617981427988,0.0,0.42108985968242185,0.42108985968252455
6307,Wenzel WGT400,normalbit,3,1666.9766644272586,10,1667.3617981427988,1667.7645315051573,0.38513371554017795,0.40273336235853063,0.7878670778986816
6408,Wenzel WGT400,normalbit,3,1667.4951439075114,11,1667.7645315051573,1668.1826306934252,0.26938759764584574,0.418099188267846,0.6874867859137339
6060,Wenzel WGT400,normalbit,3,1667.9046416987499,11,1668.1826306934252,1668.5075121928617,0.27798899467529736,0.32488149943652794,0.6028704941118121
6858,Wenzel WGT400,normalbit,3,1670.2384259750074,14,1670.2384259750074,1670.6773292452065,0.0,0.4389032701991118,0.4389032701990345
7204,Wenzel WGT400,normalbit,3,1670.9400336611752,14,1670.9400336611752,1671.4251686089221,0.0,0.48513494774684307,0.48513494774692845
6422,Wenzel WGT400,normalbit,3,1671.8137229424085,15,1671.8137229424085,1672.3632202590748,0.0,0.5494973166663613,0.5494973166662476
7049,Wenzel WGT400,forstabit,1,1672.575167762901,16,1672.575167762901,1673.2040480383052,0.0,0.6288802754043843,0.628880275404299
6358,Wenzel WGT400,forstabit,1,1672.6917919264076,16,1673.2040480383052,1673.7460858102565,0.5122561118976137,0.5420377719511905,1.0542938838489135
6219,Wenzel WGT400,normalbit,3,1674.76539431018,18,1674.76539431018,1675.4748924984217,0.0,0.7094981882416778,0.709498188241696
6364,Wenzel WGT400,normalbit,3,1675.3483872232698,19,1675.4748924984217,1675.9992982120584,0.12650527515188514,0.5244057136367279,0.6509109887886098
6049,Wenzel WGT400,forstabit,1,1675.5576006613976,19,1675.9992982120584,1676.5372680273979,0.4416975506608196,0.5379698153395644,0.9796673660002853
6977,Wenzel WGT400,forstabit,1,1676.2880325970589,20,1676.5372680273979,1677.156416103569,0.24923543033901296,0.6191480761710819,0.8683835065100993
7871,Wenzel WGT400,forstabit,1,1676.8059243286054,20,1677.156416103569,1677.7091286629686,0.3504917749635297,0.5527125593995609,0.9032043343631813
5964,Wenzel WGT400,frekvensbit,2,1680.2911362667285,0,1680.2911362667285,1680.7371552655256,0.0,0.44601899879712203,0.44601899879717166
8085,Wenzel WGT400,normalbit,3,1682.3757841039412,2,1682.3757841039412,1682.6762202619364,0.0,0.30043615799502804,0.30043615799513645
6636,Wenzel WGT400,forstabit,1,1682.4022117334646,2,1682.6762202619364,1683.435936749997,0.27400852847176793,0.7597164880604954,1.033725016532344
6681,Wenzel WGT400,normalbit,3,1682.717474450547,2,1683.435936749997,1683.750042366135,0.7184622994500387,0.31410561613791477,1.0325679155880607
7448,Wenzel WGT400,frekvensbit,2,1683.461135501316,3,1683.750042366135,1684.1583371471402,0.288906864818955,0.40829478100513594,0.6972016458241796
6798,Wenzel WGT400,forstabit,1,1684.9279056602068,4,1684.9279056602068,1685.4989979779648,0.0,0.5710923177580269,0.5710923177580298
6811,Wenzel WGT400,normalbit,3,1686.3589956408582,6,1686.3589956408582,1686.921991092024,0.0,0.5629954511657917,0.5629954511657616
5874,Wenzel WGT400,forstabit,1,1686.456029099583,6,1686.921991092024,1687.4447938216113,0.4659619924409526,0.5228027295872829,0.9887647220282361
7506,Wenzel WGT400,forstabit,1,1688.0418803625041,8,1688.0418803625041,1688.5730425885754,0.0,0.5311622260712334,0.5311622260712738
6797,Wenzel WGT400,forstabit,1,1689.1852802278067,9,1689.1852802278067,1689.7482002121128,0.0,0.5629199843059637,0.5629199843060633
6632,Wenzel WGT400,forstabit,1,1689.5434230498045,9,1689.7482002121128,1690.3393280064013,0.2047771623083463,0.5911277942885763,0.7959049565968144
7259,Wenzel WGT400,forstabit,1,1690.0799483602068,10,1690.3393280064013,1690.9864054606244,0.25937964619447484,0.6470774542231003,0.9064571004175832
7424,Wenzel WGT400,frekvensbit,2,1692.4951542447975,12,1692.4951542447975,1693.2006999136745,0.0,0.7055456688769917,0.7055456688769937
7309,Wenzel WGT400,forstabit,1,1693.7311612379428,13,1693.7311612379428,1694.3477237120273,0.0,0.616562474084602,0.6165624740845033
5935,Wenzel WGT400,forstabit,1,1693.9271715481777,13,1694.3477237120273,1694.9269918830462,0.4205521638496066,0.5792681710187408,0.9998203348684456
5988,Wenzel WGT400,forstabit,1,1694.732009503563,14,1694.9269918830462,1695.5062750518116,0.1949823794832355,0.5792831687653335,0.7742655482486498
7025,Wenzel WGT400,forstabit,1,1694.2306732503826,14,1695.5062750518116,1695.8753413068398,1.2756018014290476,0.3690662550282252,1.644668056457249
8133,Wenzel WGT400,forstabit,1,1694.1419691134965,14,1695.8753413068398,1696.3417839846156,1.733372193343257,0.46644267777584575,2.199814871119088
6800,Wenzel WGT400,normalbit,3,1694.5159728454153,14,1696.3417839846156,1696.8064327697173,1.8258111392003684,0.4646487851015748,2.290459924302013
7223,Wenzel WGT400,normalbit,3,1695.4163079460077,15,1696.8064327697173,1697.2637228269355,1.3901248237095842,0.4572900572180919,1.8474148809277722
7665,Wenzel WGT400,frekvensbit,2,1697.1123059369243,17,1697.2637228269355,1697.8152270241633,0.1514168900112054,0.551504197227881,0.7029210872390195
6448,Wenzel WGT400,normalbit,3,1697.7097501335463,17,1697.8152270241633,1698.3105163839746,0.10547689061695564,0.4952893598113305,0.6007662504282507
7589,Wenzel WGT400,normalbit,3,1697.553227126366,17,1698.3105163839746,1698.6625132104734,0.7572892576085906,0.3519968264987736,1.1092860841074526
7891,Wenzel WGT400,normalbit,3,1698.5437328427959,18,1698.6625132104734,1699.220410872871,0.11878036767757294,0.5578976623975413,0.6766780300752089
7971,Wenzel WGT400,normalbit,3,1694.8457570664057,14,1699.220410872871,1699.6305097025584,4.374653806465403,0.4100988296872433,4.784752636152689
8097,Wenzel WGT400,normalbit,3,1696.9615287508116,16,1699.6305097025584,1700.106889873741,2.6689809517467893,0.4763801711827474,3.145361122929444
6847,Wenzel WGT400,normalbit,3,1699.8231713954654,19,1700.106889873741,1700.5755744879714,0.28371847827565944,0.4686846142303715,0.7524030925060288
7684,Wenzel WGT400,normalbit,3,1700.3855481315752,20,1700.5755744879714,1700.902108411377,0.19002635639617438,0.3265339234055757,0.5165602798017517
7803,Wenzel WGT400,normalbit,3,1701.3769277944702,21,1701.3769277944702,1701.9798209575506,0.0,0.6028931630803358,0.6028931630803527
6832,Wenzel WGT400,normalbit,3,1701.7152633524886,21,1701.9798209575506,1702.5133419798317,0.2645576050620093,0.5335210222811317,0.7980786273431022
6209,Wenzel WGT400,normalbit,3,1705.208118677499,1,1705.208118677499,1705.8673394620625,0.0,0.6592207845636159,0.6592207845635585
7815,Wenzel WGT400,forstabit,1,1706.7513758264336,2,1706.7513758264336,1707.2880652329877,0.0,0.5366894065542678,0.5366894065541601
6103,Wenzel WGT400,normalbit,3,1707.344974048004,3,1707.344974048004,1707.704601970801,0.0,0.35962792279696254,0.35962792279701716
6955,Wenzel WGT400,normalbit,3,1707.5561137829213,3,1707.704601970801,1708.0890974810882,0.14848818787959317,0.3844955102872186,0.532983698166845
6579,Wenzel WGT400,normalbit,3,1708.2897900518267,4,1708.2897900518267,1708.7184003444465,0.0,0.4286102926198033,0.42861029261985095
7126,Wenzel WGT400,normalbit,3,1708.460865287522,4,1708.7184003444465,1709.1692826818369,0.2575350569245529,0.4508823373902847,0.7084173943148926
7719,Wenzel WGT400,normalbit,3,1708.6633868925494,4,1709.1692826818369,1709.7524355995936,0.5058957892874787,0.5831529177566406,1.089048707044185
6586,Wenzel WGT400,normalbit,3,1710.1586755744627,6,1710.1586755744627,1710.6726411965503,0.0,0.513965622087569,0.5139656220876532
7644,Wenzel WGT400,frekvensbit,2,1711.1504691159298,7,1711.1504691159298,1711.591627520452,0.0,0.44115840452220634,0.44115840452218436
6920,Wenzel WGT400,normalbit,3,1711.6515872095924,7,1711.6515872095924,1712.059900606328,0.0,0.4083133967356831,0.4083133967355934
5863,Wenzel WGT400,normalbit,3,1713.6760612972494,9,1713.6760612972494,1713.9284459396106,0.0,0.2523846423612707,0.25238464236122127
6691,Wenzel WGT400,forstabit,1,1714.8607409735405,10,1714.8607409735405,1715.1692687252062,0.0,0.30852775166561,0.3085277516656788
6079,Wenzel WGT400,normalbit,3,1714.9543403466728,10,1715.1692687252062,1715.5990686524206,0.21492837853338642,0.4297999272144978,0.6447283057477762
8046,Wenzel WGT400,normalbit,3,1715.4476885890117,11,1715.5990686524206,1716.1198642267686,0.15138006340885113,0.5207955743481263,0.6721756377569363
7602,Wenzel WGT400,forstabit,1,1716.898375558333,12,1716.898375558333,1717.5462832412309,0.0,0.6479076828977591,0.6479076828977668
6983,Wenzel WGT400,normalbit,3,1718.6949758709927,14,1718.6949758709927,1719.1871874927874,0.0,0.49221162179478933,0.492211621794695
6445,Wenzel WGT400,forstabit,1,1720.4738397133137,16,1720.4738397133137,1721.1012614100407,0.0,0.6274216967269091,0.6274216967269695
7412,Wenzel WGT400,normalbit,3,1720.6713547425697,16,1721.1012614100407,1721.5454789804176,0.4299066674709593,0.4442175703769312,0.8741242378478091
6131,Wenzel WGT400,forstabit,1,1721.6961903289475,17,1721.6961903289475,1722.0717538968863,0.0,0.37556356793874746,0.37556356793879786
5903,Wenzel WGT400,normalbit,3,1722.5121018022044,18,1722.5121018022044,1722.9875500406777,0.0,0.47544823847338696,0.475448238473291
7571,Wenzel WGT400,forstabit,1,1723.8796640056128,19,1723.8796640056128,1724.3492342762413,0.0,0.4695702706286028,0.4695702706285374
7564,Wenzel WGT400,forstabit,1,1725.2170284291092,21,1725.2170284291092,1725.8605766493374,0.0,0.64354822022829,0.6435482202282401
6581,Wenzel WGT400,normalbit,3,1725.6635618970893,21,1725.8605766493374,1726.2380265083066,0.19701475224815113,0.37744985896921746,0.5744646112173086
7149,Wenzel WGT400,forstabit,1,1726.227858123894,22,1726.2380265083066,1726.8419273180116,0.010168384412509113,0.6039008097049146,0.6140691941175191
6542,Wenzel WGT400,forstabit,1,1726.3263579458323,22,1726.8419273180116,1727.1532871516079,0.5155693721792431,0.3113598335961873,0.8269292057755138
7324,Wenzel WGT400,frekvensbit,2,1727.7347605525608,23,1727.7347605525608,1728.131165223163,0.0,0.3964046706021319,0.3964046706021236
7085,Wenzel WGT400,normalbit,3,1728.1575975006265,0,1728.1575975006265,1728.6690190886,0.0,0.511421587973578,0.5114215879734729
7194,Wenzel WGT400,normalbit,3,1728.8467508158803,0,1728.8467508158803,1729.3334494722963,0.0,0.48669865641590754,0.4866986564159106
6135,Wenzel WGT400,normalbit,3,1729.1151515013564,1,1729.3334494722963,1729.8068770736154,0.2182979709398296,0.4734276013190903,0.6917255722589744
7209,Wenzel WGT400,normalbit,3,1730.0945573929687,2,1730.0945573929687,1730.542391400202,0.0,0.44783400723318406,0.4478340072332685
7244,Wenzel WGT400,normalbit,3,1730.6873641379004,2,1730.6873641379004,1731.0765155195572,0.0,0.3891513816568801,0.3891513816568022
7353,Wenzel WGT400,frekvensbit,2,1731.9342221226266,3,1731.9342221226266,1732.3249573163328,0.0,0.390735193706262,0.3907351937061776
6204,Wenzel WGT400,frekvensbit,2,1732.2818416587254,4,1732.3249573163328,1732.8669953553779,0.043115657607359026,0.5420380390451163,0.5851536966524691
6606,Wenzel WGT400,forstabit,1,1732.3881703654415,4,1732.8669953553779,1733.3900769964173,0.47882498993635636,0.5230816410394105,1.0019066309757818
7117,Wenzel WGT400,forstabit,1,1732.9707619464941,4,1733.3900769964173,1733.786242764286,0.4193150499231706,0.39616576786872815,0.8154808177919222
7669,Wenzel WGT400,normalbit,3,1734.022040381206,6,1734.022040381206,1734.3709926698905,0.0,0.34895228868451555,0.34895228868458616
7633,Wenzel WGT400,normalbit,3,1734.3349400402878,6,1734.3709926698905,1734.9140171019694,0.03605262960263644,0.5430244320790233,0.5790770616815735
7429,Wenzel WGT400,normalbit,3,1735.0517488442797,7,1735.0517488442797,1735.312128042541,0.0,0.2603791982613481,0.260379198261262
7177,Wenzel WGT400,normalbit,3,1735.2901334029855,7,1735.312128042541,1735.7929209015035,0.021994639555487083,0.4807928589626432,0.502787498518046
8138,Wenzel WGT400,forstabit,1,1737.0224956595025,9,1737.0224956595025,1737.472371385523,0.0,0.44987572602063053,0.4498757260205366
6965,Wenzel WGT400,normalbit,3,1737.0378026376025,9,1737.472371385523,1737.8615114568147,0.4345687479205935,0.38914007129164674,0.8237088192122428
6877,Wenzel WGT400,normalbit,3,1739.4700189611476,11,1739.4700189611476,1739.807986516583,0.0,0.33796755543528983,0.337967555435398
7442,Wenzel WGT400,forstabit,1,1739.6248554046329,11,1739.807986516583,1740.4954031121374,0.18313111195016063,0.6874165955543399,0.8705477075045565
7215,Wenzel WGT400,forstabit,1,1741.7838402408042,13,1741.7838402408042,1742.278473277256,0.0,0.49463303645167767,0.4946330364516598
7402,Wenzel WGT400,forstabit,1,1743.0236979416711,15,1743.0236979416711,1743.734766858497,0.0,0.71106891682589,0.7110689168259796
6611,Wenzel WGT400,normalbit,3,1745.2682689708895,17,1745.2682689708895,1745.960489688238,0.0,0.6922207173485442,0.6922207173486186
8124,Wenzel WGT400,forstabit,1,1746.048503228404,18,1746.048503228404,1746.6864664411858,0.0,0.6379632127817767,0.6379632127818695
7096,Wenzel WGT400,forstabit,1,1746.418403078528,18,1746.6864664411858,1747.0612379909198,0.26806336265781283,0.3747715497340845,0.6428349123918906
7682,Wenzel WGT400,normalbit,3,1747.1900302603417,19,1747.1900302603417,1747.8272778817197,0.0,0.6372476213780652,0.6372476213780374
7040,Wenzel WGT400,forstabit,1,1747.239065380706,19,1747.8272778817197,1748.5149136439072,0.588212501013686,0.6876357621875371,1.2758482632011692
7859,Wenzel WGT400,forstabit,1,1748.5567459596016,20,1748.5567459596016,1748.9678404826925,0.0,0.4110945230910094,0.41109452309092376
6704,Wenzel WGT400,normalbit,3,1748.6628956232933,20,1748.9678404826925,1749.553688467111,0.30494485939925653,0.5858479844185773,0.890792843817735
7532,Wenzel WGT400,forstabit,1,1749.8663662117153,21,1749.8663662117153,1750.4879176208628,0.0,0.621551409147482,0.6215514091475143
6956,Wenzel WGT400,normalbit,3,1751.0517395919287,23,1751.0517395919287,1751.5645963807965,0.0,0.5128567888677912,0.5128567888677935
6665,Wenzel WGT400,normalbit,3,1752.7207441332528,0,1752.7207441332528,1753.1336878498462,0.0,0.41294371659333007,0.4129437165934178
6885,Wenzel WGT400,frekvensbit,2,1753.4039433065168,1,1753.4039433065168,1753.8995376562293,0.0,0.4955943497125779,0.49559434971251903
7525,Wenzel WGT400,normalbit,3,1755.2660767565856,3,1755.2660767565856,1755.662225997395,0.0,0.3961492408092791,0.39614924080933633
7860,Wenzel WGT400,forstabit,1,1756.0844711305401,4,1756.0844711305401,1756.6170584189365,0.0,0.5325872883963851,0.5325872883963712
6989,Wenzel WGT400,forstabit,1,1758.8435103230888,6,1758.8435103230888,1759.3615634130094,0.0,0.5180530899206577,0.5180530899206133
7759,Wenzel WGT400,normalbit,3,1759.1444079643754,7,1759.3615634130094,1759.7921613307512,0.21715544863400282,0.43059791774190886,0.6477533663758095
6850,Wenzel WGT400,forstabit,1,1759.4564715373756,7,1759.7921613307512,1760.3874872310096,0.33568979337564997,0.5953259002583942,0.9310156936339808
6451,Wenzel WGT400,normalbit,3,1762.4888611465674,10,1762.4888611465674,1762.9483423812337,0.0,0.4594812346662939,0.4594812346663275
6017,Wenzel WGT400,forstabit,1,1762.5000800987036,10,1762.9483423812337,1763.385131883924,0.44826228253009504,0.43678950269037087,0.8850517852204121
6022,Wenzel WGT400,normalbit,3,1762.8843707660378,10,1763.385131883924,1763.8516880681502,0.5007611178862135,0.46655618422610895,0.9673173021124057
6217,Wenzel WGT400,forstabit,1,1763.800244415577,11,1763.8516880681502,1764.2712237030566,0.05144365257319805,0.41953563490641677,0.47097928747962214
6249,Wenzel WGT400,normalbit,3,1763.0247231800993,11,1764.2712237030566,1764.822056940732,1.2465005229573762,0.550833237675244,1.7973337606326822
6227,Wenzel WGT400,frekvensbit,2,1764.3610071052565,12,1764.822056940732,1765.1291130832863,0.4610498354754782,0.3070561425544046,0.7681059780297801
7436,Wenzel WGT400,forstabit,1,1764.94631542694,12,1765.1291130832863,1765.629480578885,0.18279765634633804,0.5003674955987314,0.6831651519451043
